"sex";"age_years";"KinshipR";"MutualismR";"ExchangeR";"HawkR";"DoveR";"DivisionR";"PossessionR";"KinshipJ";"MutualismJ";"ExchangeJ";"HawkJ";"DoveJ";"DivisionJ";"PossessionJ"
"Male";39;56.3333333333333;24;36.6666666666667;11.3333333333333;46.3333333333333;29;53.3333333333333;77.6666666666667;75.3333333333333;71.3333333333333;63.3333333333333;26.3333333333333;89;39
"Male";29;62.6666666666667;41;78;65.6666666666667;66.3333333333333;59;55;80.6666666666667;47.3333333333333;76.3333333333333;85;80;81;59.3333333333333
"Female";47;73.6666666666667;62.3333333333333;43.6666666666667;76.6666666666667;35.3333333333333;55.3333333333333;76;79;58.3333333333333;80.6666666666667;77.3333333333333;50.6666666666667;98;59.3333333333333
"Female";69;75;44;90.6666666666667;83.6666666666667;59;71;88.3333333333333;80;60.6666666666667;74;70.3333333333333;46.3333333333333;74;3.66666666666667
"Female";47;54;26.3333333333333;48;55;19.6666666666667;65;60.3333333333333;33.6666666666667;55.6666666666667;69.6666666666667;50;52.6666666666667;53.3333333333333;55
"Female";58;70.6666666666667;72;81;77;44.6666666666667;60;73.3333333333333;49.6666666666667;68;59.6666666666667;49.3333333333333;54.3333333333333;56.6666666666667;45.3333333333333
"Female";46;84;87;72.3333333333333;75.6666666666667;65.6666666666667;83.3333333333333;98;79.6666666666667;62.6666666666667;77.6666666666667;77.3333333333333;68;80.3333333333333;58.6666666666667
"Female";40;81;73;85.3333333333333;73;78;74.3333333333333;86.3333333333333;70;63.6666666666667;77.6666666666667;78.6666666666667;81.6666666666667;65.6666666666667;47.3333333333333
"Female";54;72.6666666666667;76.6666666666667;68;61;75.3333333333333;67.3333333333333;65.6666666666667;81;78.6666666666667;82.6666666666667;66.3333333333333;55;95.3333333333333;57.3333333333333
"Male";30;65;56.6666666666667;78;96;76.3333333333333;49.6666666666667;75.3333333333333;90.6666666666667;73;86.3333333333333;86.3333333333333;54.3333333333333;78.3333333333333;44
"Female";53;57;43.6666666666667;76;76.6666666666667;46.3333333333333;57.6666666666667;73.6666666666667;66.3333333333333;63;72.3333333333333;73;86.3333333333333;68.3333333333333;48.6666666666667
"Female";36;85;90.3333333333333;92;91;73.3333333333333;90.6666666666667;68;92.6666666666667;78.6666666666667;82;76.3333333333333;24;38.3333333333333;28
"Male";44;76.6666666666667;70.6666666666667;80.3333333333333;73;59;72.3333333333333;66;89.3333333333333;75.3333333333333;66;69.3333333333333;58.6666666666667;67;33
"Female";37;77.6666666666667;70.6666666666667;78;73.3333333333333;65.3333333333333;66;88.3333333333333;70;62.6666666666667;69.3333333333333;70.6666666666667;49.3333333333333;77.3333333333333;35.6666666666667
"Female";63;46;9.33333333333333;53.3333333333333;34.3333333333333;15.6666666666667;34.6666666666667;68.3333333333333;42.3333333333333;61.3333333333333;75.6666666666667;36.3333333333333;58.6666666666667;83.6666666666667;36.6666666666667
"Male";46;62.3333333333333;66.6666666666667;80;62.3333333333333;39.3333333333333;56;76.3333333333333;52;79;83.6666666666667;16;40.3333333333333;87.3333333333333;15
"Male";34;57.6666666666667;40.3333333333333;55;69.6666666666667;52;44.6666666666667;77.3333333333333;65.3333333333333;59.6666666666667;69;82.6666666666667;54;63.3333333333333;39.6666666666667
"Male";44;58.6666666666667;61;64.3333333333333;58.3333333333333;62;54;65.3333333333333;72.6666666666667;58.6666666666667;72.3333333333333;56.3333333333333;31.3333333333333;57.6666666666667;46
"Female";63;63;31.3333333333333;79;75.3333333333333;69.6666666666667;40;59.3333333333333;65.3333333333333;47;71;42;63.6666666666667;63.6666666666667;35.6666666666667
"Female";34;85.6666666666667;90.6666666666667;77.3333333333333;86.3333333333333;87.3333333333333;85.6666666666667;80;78.3333333333333;75.6666666666667;75;80.6666666666667;63;98.6666666666667;56.3333333333333
"Female";43;62;61.6666666666667;70;76;71.3333333333333;51.6666666666667;55.3333333333333;69;72;76.6666666666667;56.3333333333333;12;88.3333333333333;34.6666666666667
"Female";68;32.6666666666667;53;85;55.3333333333333;29;48.6666666666667;52.3333333333333;51.3333333333333;54.6666666666667;70.3333333333333;61.3333333333333;36.6666666666667;67.6666666666667;30.3333333333333
"Female";41;58;45;42;59;53;72;50.3333333333333;76;48;70.3333333333333;60.6666666666667;68.6666666666667;73.3333333333333;35.3333333333333
"Female";51;77.6666666666667;81.3333333333333;84.3333333333333;75;51;72;52;71.6666666666667;57.6666666666667;87.3333333333333;89.3333333333333;68.3333333333333;65.6666666666667;73
"Female";34;67;73;82.3333333333333;71.3333333333333;80;79;70.6666666666667;79;79;83;92;81.3333333333333;58;49.6666666666667
"Male";49;81;56.3333333333333;46.3333333333333;55.6666666666667;57;44.6666666666667;51;81.6666666666667;54;76;57.6666666666667;39.3333333333333;78.6666666666667;67.6666666666667
"Female";56;75.6666666666667;58.3333333333333;85.3333333333333;65.3333333333333;69.6666666666667;76;90.3333333333333;64.3333333333333;81.3333333333333;91.3333333333333;87;58.6666666666667;79.6666666666667;32.6666666666667
"Male";34;45;32.3333333333333;24.6666666666667;27.3333333333333;24.6666666666667;35.6666666666667;25.6666666666667;73;33.6666666666667;75;24.3333333333333;36;98;42
"Female";33;81.3333333333333;79.6666666666667;48;74.6666666666667;49.3333333333333;45.3333333333333;55.6666666666667;73.6666666666667;57;91.6666666666667;55.3333333333333;55;43.3333333333333;12.6666666666667
"Male";69;48.3333333333333;52;68.3333333333333;52;30;68;45.3333333333333;70;49.3333333333333;45;56.6666666666667;11.3333333333333;86.3333333333333;40
"Male";42;70.3333333333333;80.6666666666667;78.6666666666667;55;72.3333333333333;69.6666666666667;88;63;77;75.6666666666667;51.6666666666667;43.3333333333333;66.6666666666667;27.6666666666667
"Female";55;52;53.6666666666667;77.3333333333333;31.6666666666667;31.3333333333333;55.3333333333333;69.6666666666667;90;84;78;91;75.6666666666667;49.3333333333333;10.3333333333333
"Male";51;45.3333333333333;23.6666666666667;74.6666666666667;56;13.6666666666667;25.6666666666667;58.3333333333333;71.3333333333333;28.3333333333333;77;53.3333333333333;33;88.3333333333333;31
"Female";54;41.3333333333333;80.6666666666667;71;29;27.3333333333333;31;77.3333333333333;47.3333333333333;59.3333333333333;67.3333333333333;24;61.6666666666667;39.3333333333333;40.6666666666667
"Female";28;81.3333333333333;61.6666666666667;82.6666666666667;70.3333333333333;52;32.6666666666667;61;46;62.3333333333333;80.6666666666667;59;47.3333333333333;56;30
"Female";66;87.3333333333333;80.6666666666667;82.3333333333333;87.3333333333333;66;47;34.3333333333333;55.3333333333333;57.3333333333333;72;44.3333333333333;58.3333333333333;82.6666666666667;53.3333333333333
"Female";37;69;56.6666666666667;65.3333333333333;58.3333333333333;75.3333333333333;67;57.6666666666667;88.3333333333333;91.6666666666667;79.6666666666667;75.3333333333333;65;60.6666666666667;32
"Female";40;83.3333333333333;69.6666666666667;78.6666666666667;87.3333333333333;49;55;84.3333333333333;89.6666666666667;79;83.3333333333333;64;72.6666666666667;72;39.3333333333333
"Female";37;49.6666666666667;49.3333333333333;54;56.3333333333333;58;27;48.3333333333333;89.3333333333333;48;67.6666666666667;65.6666666666667;43.6666666666667;57.6666666666667;35.6666666666667
"Female";51;70.6666666666667;69;74.6666666666667;66.3333333333333;62;64.6666666666667;72;77.3333333333333;90.6666666666667;83.6666666666667;72;56;66;30
"Female";37;79;87.6666666666667;86.3333333333333;81;64;61;73.3333333333333;92.6666666666667;60.3333333333333;79.3333333333333;63;58;61.3333333333333;61.6666666666667
"Female";72;83.3333333333333;87.3333333333333;77;83;50;57.6666666666667;71.6666666666667;82;50;72.6666666666667;87.3333333333333;8.66666666666667;67;30
"Male";52;77;69;79;69.6666666666667;67.3333333333333;68.6666666666667;82;74;53;66.3333333333333;69.3333333333333;64.3333333333333;90.6666666666667;12.6666666666667
"Male";46;88.6666666666667;88.3333333333333;89.6666666666667;76.3333333333333;61.6666666666667;69.3333333333333;72;83;77.6666666666667;84.3333333333333;74.6666666666667;51.3333333333333;90.6666666666667;36.6666666666667
"Female";39;77.6666666666667;48;65;77;51.6666666666667;61.3333333333333;83.3333333333333;84.6666666666667;48;65.3333333333333;57;50.6666666666667;33.6666666666667;40.6666666666667
"Male";40;76.6666666666667;57;66.3333333333333;69.6666666666667;46;52.3333333333333;85.6666666666667;64.6666666666667;65.3333333333333;51.6666666666667;68;49.3333333333333;86.6666666666667;53.3333333333333
"Female";52;85.3333333333333;37.3333333333333;75;45;47;42.6666666666667;60;66.3333333333333;55.3333333333333;76;74;36;53;41.6666666666667
"Female";35;75;54;25;47.3333333333333;81.3333333333333;73.3333333333333;74.6666666666667;61;56;52.3333333333333;72;59.6666666666667;55;56
"Male";27;65;59.6666666666667;83.6666666666667;64.3333333333333;26.6666666666667;52.6666666666667;70.3333333333333;93.3333333333333;69.3333333333333;56.6666666666667;70.3333333333333;45.6666666666667;83.3333333333333;71.6666666666667
"Male";34;42.6666666666667;49;31.6666666666667;19.6666666666667;29.3333333333333;30.6666666666667;44.3333333333333;57;68;50.3333333333333;47.3333333333333;56.6666666666667;73.6666666666667;66.6666666666667
"Male";32;65.6666666666667;49;87.3333333333333;84.3333333333333;52.6666666666667;63.6666666666667;52.3333333333333;40.3333333333333;25.3333333333333;71.3333333333333;77.6666666666667;44.6666666666667;69.6666666666667;40.3333333333333
"Male";61;91.3333333333333;78.6666666666667;94;78.6666666666667;68;79.3333333333333;79;88.6666666666667;68.6666666666667;59.3333333333333;64.6666666666667;62;89.3333333333333;39
"Female";37;58;69.3333333333333;77.6666666666667;82;43;53.3333333333333;77;66.3333333333333;58.6666666666667;76.6666666666667;52;47.6666666666667;80.3333333333333;12.3333333333333
"Female";63;78.3333333333333;71.6666666666667;71.6666666666667;61.3333333333333;52.6666666666667;32.6666666666667;60.6666666666667;83.6666666666667;63.3333333333333;71;64.3333333333333;70;77.3333333333333;6.66666666666667
"Male";44;69;79;49.3333333333333;60.6666666666667;49.6666666666667;43.3333333333333;58;83.3333333333333;71.6666666666667;73.6666666666667;78;75.6666666666667;36.3333333333333;19
"Male";33;79;80.6666666666667;84.3333333333333;68.3333333333333;82.6666666666667;76.6666666666667;78.6666666666667;82.6666666666667;75;92.6666666666667;67.3333333333333;76;33;48.6666666666667
"Female";50;93.3333333333333;30;79.3333333333333;24.6666666666667;60;55;84.3333333333333;94;72.6666666666667;68.6666666666667;51;51;87.6666666666667;27.3333333333333
"Female";35;77.3333333333333;58;52.6666666666667;65.3333333333333;54.6666666666667;58.6666666666667;79.3333333333333;74.3333333333333;74.3333333333333;69.3333333333333;73.6666666666667;72;83;46
"Male";58;71.6666666666667;34.3333333333333;52;69.6666666666667;56;74.6666666666667;75.6666666666667;81.3333333333333;44;70;64.3333333333333;58.3333333333333;80;35
"Female";51;54;71.3333333333333;63.3333333333333;53.3333333333333;47.6666666666667;60.3333333333333;62;73.6666666666667;50.6666666666667;56.6666666666667;57.6666666666667;65.3333333333333;53.6666666666667;27.3333333333333
"Male";64;96.3333333333333;39.3333333333333;91;85.3333333333333;66.3333333333333;77.3333333333333;62.6666666666667;80.6666666666667;48;74.3333333333333;27;60;24;68
"Male";40;67.6666666666667;52;60;61.6666666666667;59.6666666666667;52.6666666666667;55;63.3333333333333;43.3333333333333;75.6666666666667;71.6666666666667;54;55.3333333333333;56
"Female";52;59;65.6666666666667;45;58.6666666666667;33.6666666666667;38;60;92.3333333333333;90;78.3333333333333;51.3333333333333;58.3333333333333;33.6666666666667;51
"Female";33;37.3333333333333;54;72.3333333333333;27;43;56.6666666666667;45.3333333333333;46.6666666666667;83.3333333333333;85.3333333333333;52.3333333333333;46;75.3333333333333;41.3333333333333
"Female";29;32.6666666666667;54;78;45;53;51.6666666666667;85;36.6666666666667;73.6666666666667;65.6666666666667;57.6666666666667;52.3333333333333;75.3333333333333;58.6666666666667
"Male";37;55.6666666666667;55.3333333333333;44.6666666666667;26.3333333333333;56.3333333333333;40;66.6666666666667;60;55.6666666666667;49.3333333333333;11;25;55;44.3333333333333
"Female";53;51.6666666666667;58.6666666666667;59.3333333333333;45.6666666666667;63;60;50.6666666666667;48.3333333333333;75.6666666666667;58.6666666666667;81.3333333333333;43.3333333333333;70;53.6666666666667
"Female";54;60.3333333333333;55.6666666666667;69.6666666666667;70.3333333333333;45.6666666666667;23.6666666666667;58;50;50.3333333333333;62;43.3333333333333;55;72.3333333333333;40.6666666666667
"Male";41;51;59.3333333333333;36;19.6666666666667;27;19;35.6666666666667;46.3333333333333;59.6666666666667;55.3333333333333;41.3333333333333;46.3333333333333;73;39.3333333333333
"Male";53;64.3333333333333;60;68.6666666666667;66.3333333333333;54.6666666666667;66.6666666666667;69;62;46.6666666666667;73.6666666666667;75.6666666666667;66.6666666666667;61.3333333333333;28.6666666666667
"Female";56;72.3333333333333;65.6666666666667;80.3333333333333;70.3333333333333;61.6666666666667;33;72.6666666666667;57.6666666666667;58.3333333333333;68.3333333333333;54;43.3333333333333;64.6666666666667;41
"Male";46;80;75.3333333333333;80.3333333333333;40.6666666666667;63;70.3333333333333;64.6666666666667;88;78.3333333333333;79.6666666666667;79.6666666666667;78;72;65
"Male";54;83.3333333333333;53.6666666666667;81.3333333333333;46;51.3333333333333;39.3333333333333;67.3333333333333;86.6666666666667;82;91.6666666666667;64;35;86.3333333333333;23
"Male";43;74.6666666666667;64.3333333333333;63.6666666666667;61.6666666666667;55.6666666666667;73.3333333333333;69.6666666666667;47.3333333333333;70.3333333333333;66;49;39;57.6666666666667;48
"Female";53;61.6666666666667;75.3333333333333;70.3333333333333;68.3333333333333;71;45;74.6666666666667;67.3333333333333;49;75.3333333333333;66;70.6666666666667;74;34.3333333333333
"Female";40;66.6666666666667;61.3333333333333;40.3333333333333;65.6666666666667;56.6666666666667;60.6666666666667;75.6666666666667;61.6666666666667;73.3333333333333;83.6666666666667;66.3333333333333;59.6666666666667;87;42.3333333333333
"Male";29;87.6666666666667;53.3333333333333;59.3333333333333;83.3333333333333;57.3333333333333;65.6666666666667;77.3333333333333;96.3333333333333;55.3333333333333;75.3333333333333;71;70;79.6666666666667;40.6666666666667
"Male";56;93;90.3333333333333;89;73;65;45.6666666666667;94.6666666666667;98.3333333333333;59;81;53;57.3333333333333;47.3333333333333;48.3333333333333
"Male";67;49.3333333333333;67;91.6666666666667;58.3333333333333;40.3333333333333;60;81.6666666666667;35.6666666666667;53;80.6666666666667;73;51;54.3333333333333;52.6666666666667
"Female";61;78;80;91.3333333333333;78.6666666666667;82.6666666666667;62.3333333333333;67.6666666666667;68;65.6666666666667;81.6666666666667;66;57;74.3333333333333;36.3333333333333
"Female";41;84.6666666666667;60;50.3333333333333;53.3333333333333;42.3333333333333;53.3333333333333;88;88;75.3333333333333;69.6666666666667;95;60.6666666666667;51.3333333333333;45.3333333333333
"Female";43;96.3333333333333;77.3333333333333;72.3333333333333;76.3333333333333;57.3333333333333;52.6666666666667;74;77.3333333333333;74;80.3333333333333;71.3333333333333;40.6666666666667;77.3333333333333;49
"Female";41;72.3333333333333;61;93.3333333333333;29.6666666666667;43.6666666666667;40.6666666666667;64.3333333333333;48;42;71;47;17;86;58
"Male";60;66.3333333333333;48;61.3333333333333;59.3333333333333;46.3333333333333;60;72.3333333333333;49;41;55.3333333333333;62.3333333333333;51.6666666666667;48;35.6666666666667
"Male";46;66;56.3333333333333;68;79.3333333333333;59.6666666666667;46;56.6666666666667;75.3333333333333;50.3333333333333;57.3333333333333;73.6666666666667;66.6666666666667;91;36.6666666666667
"Female";68;82.3333333333333;57;87;60;66.6666666666667;76;84.6666666666667;70.6666666666667;59.6666666666667;77;58.3333333333333;45.3333333333333;49.6666666666667;8.66666666666667
"Female";45;71;54;66;61.3333333333333;58.3333333333333;55.6666666666667;57;39.3333333333333;49.3333333333333;62.3333333333333;59.3333333333333;50.3333333333333;61.6666666666667;49
"Male";75;89.6666666666667;87.3333333333333;99;94;55;85;87.3333333333333;90.6666666666667;64.3333333333333;78;98;48.3333333333333;88.6666666666667;58.3333333333333
"Female";43;65;62.3333333333333;74;70.6666666666667;70.3333333333333;52.3333333333333;78.3333333333333;83.6666666666667;65.3333333333333;80.3333333333333;50;57.6666666666667;50.3333333333333;47
"Female";29;72.3333333333333;78.6666666666667;67;64.6666666666667;80.6666666666667;58.6666666666667;79.6666666666667;83.3333333333333;85;93.6666666666667;62;73;73.6666666666667;38
"Female";53;88.3333333333333;36;51;60.6666666666667;50.6666666666667;42.6666666666667;79.3333333333333;65.6666666666667;55.6666666666667;61.3333333333333;47.6666666666667;39;82;34.3333333333333
"Female";58;65.6666666666667;66;68.6666666666667;66.6666666666667;64.3333333333333;63;72.6666666666667;77;75.6666666666667;75;60;52;88.3333333333333;20
